txn_id,entry_date,amt,vendor,ref_code,cur
L4321,2025-11-26,7,Google Play,LEDGER-MISSING-914,INR
L4322,2025-11-20,11,DMart,LEDGER-MISSING-276,INR
L4323,2025-10-21,16,Flipkart,LEDGER-MISSING-813,INR
L4324,2025-10-10,3,Amazon India,LEDGER-MISSING-449,INR
L4325,2025-11-10,16,Netflix,LEDGER-MISSING-557,INR
L4326,2025-10-24,11,Myntra,LEDGER-MISSING-362,INR
L4327,2025-11-21,6,Zomato,LEDGER-MISSING-651,INR
L4328,2025-10-06,4,BigBasket,LEDGER-MISSING-648,INR
L4329,2025-10-17,4,Reliance Mart,LEDGER-MISSING-588,INR
L4330,2025-10-13,10,Myntra,LEDGER-MISSING-530,INR
L4331,2025-10-04,9,Myntra,LEDGER-MISSING-253,INR
L4332,2025-10-06,15,Air India,LEDGER-MISSING-301,INR
L4333,2025-11-30,16,IndiGo,LEDGER-MISSING-859,INR
L4334,2025-11-19,18,Reliance Mart,LEDGER-MISSING-481,INR
L4335,2025-10-19,5,Google Play,LEDGER-MISSING-695,INR
L4336,2025-10-07,14,Air India,LEDGER-MISSING-629,INR
L4337,2025-10-23,8,Apple Store,LEDGER-MISSING-926,INR
L4338,2025-10-06,1,Spotify,LEDGER-MISSING-606,INR
L4339,2025-10-21,12,IRCTC,LEDGER-MISSING-207,INR
L4340,2025-10-03,19,Flipkart,LEDGER-MISSING-149,INR
L4341,2025-11-12,10,BookMyShow,LEDGER-MISSING-631,INR
L4342,2025-11-03,20,Reliance Mart,LEDGER-MISSING-612,INR
L4343,2025-11-29,2,DMart,LEDGER-MISSING-131,INR
L4344,2025-11-23,15,Spotify,LEDGER-MISSING-624,INR
L4345,2025-10-24,7,Air India,LEDGER-MISSING-823,INR
L4346,2025-10-09,19,Paytm Mall,LEDGER-MISSING-437,INR
L4347,2025-11-08,8,Zomato,LEDGER-MISSING-461,INR
L4348,2025-10-21,14,BookMyShow,LEDGER-MISSING-608,INR
L4349,2025-10-09,1,BookMyShow,LEDGER-MISSING-317,INR
L4350,2025-11-02,9,Uber,LEDGER-MISSING-741,INR
L4351,2025-10-09,8,Ola,LEDGER-MISSING-944,INR
L4352,2025-11-25,18,MakeMyTrip,LEDGER-MISSING-802,INR
L4353,2025-10-19,3,Reliance Mart,LEDGER-MISSING-934,INR
L4354,2025-11-29,10,Ola,LEDGER-MISSING-618,INR
L4355,2025-10-15,7,Air India,LEDGER-MISSING-362,INR
L4356,2025-10-11,11,Flipkart,LEDGER-MISSING-973,INR
L4357,2025-10-05,6,IndiGo,LEDGER-MISSING-571,INR
L4358,2025-10-16,13,Flipkart,LEDGER-MISSING-996,INR
L4359,2025-11-16,13,Swiggy,LEDGER-MISSING-350,INR
L4360,2025-10-01,6,BookMyShow,LEDGER-MISSING-185,INR
L4361,2025-10-30,3,Reliance Mart,LEDGER-MISSING-472,INR
L4362,2025-10-18,8,Uber,LEDGER-MISSING-451,INR
L4363,2025-11-27,10,MakeMyTrip,LEDGER-MISSING-320,INR
L4364,2025-10-12,11,Netflix,LEDGER-MISSING-555,INR
L4365,2025-11-02,10,Apple Store,LEDGER-MISSING-290,INR
L4366,2025-11-15,10,DMart,LEDGER-MISSING-235,INR
L4367,2025-10-05,4,BigBasket,LEDGER-MISSING-221,INR
L4368,2025-11-05,6,Swiggy,LEDGER-MISSING-523,INR
L4369,2025-11-02,8,Spotify,LEDGER-MISSING-487,INR
L4370,2025-10-04,13,Google Play,LEDGER-MISSING-103,INR
L4371,2025-10-28,18,BigBasket,LEDGER-MISSING-431,INR
L4372,2025-10-08,17,IndiGo,LEDGER-MISSING-612,INR
L4373,2025-10-17,5,Google Play,LEDGER-MISSING-269,INR
L4374,2025-10-25,1,MakeMyTrip,LEDGER-MISSING-896,INR
L4375,2025-11-10,9,Air India,LEDGER-MISSING-858,INR
L4376,2025-11-03,8,BigBasket,LEDGER-MISSING-715,INR
L4377,2025-11-09,10,Spotify,LEDGER-MISSING-906,INR
L4378,2025-10-04,17,BigBasket,LEDGER-MISSING-715,INR
L4379,2025-10-04,11,IndiGo,LEDGER-MISSING-526,INR
L4380,2025-11-13,13,IndiGo,LEDGER-MISSING-617,INR
L4381,2025-11-10,5,Apple Store,LEDGER-MISSING-366,INR
L4382,2025-11-21,13,Flipkart,LEDGER-MISSING-432,INR
L4383,2025-10-16,18,IndiGo,LEDGER-MISSING-565,INR
L4384,2025-11-07,15,Flipkart,LEDGER-MISSING-506,INR
L4385,2025-11-05,13,Spotify,LEDGER-MISSING-596,INR
L4386,2025-10-12,12,DMart,LEDGER-MISSING-278,INR
L4387,2025-10-16,20,DMart,LEDGER-MISSING-148,INR
L4388,2025-11-23,15,Paytm Mall,LEDGER-MISSING-806,INR
L4389,2025-10-21,12,Swiggy,LEDGER-MISSING-747,INR
L4390,2025-10-14,18,Zomato,LEDGER-MISSING-639,INR
L4391,2025-11-16,18,Google Play,LEDGER-MISSING-676,INR
L4392,2025-11-19,8,BigBasket,LEDGER-MISSING-462,INR
L4393,2025-11-13,11,Zomato,LEDGER-MISSING-398,INR
L4394,2025-11-12,5,Myntra,LEDGER-MISSING-264,INR
L4395,2025-11-16,18,Air India,LEDGER-MISSING-868,INR
L4396,2025-10-19,5,Swiggy,LEDGER-MISSING-896,INR
L4397,2025-11-14,5,Google Play,LEDGER-MISSING-247,INR
L4398,2025-11-19,5,Myntra,LEDGER-MISSING-539,INR
L4399,2025-11-18,10,Myntra,LEDGER-MISSING-234,INR
L4400,2025-10-12,8,IndiGo,LEDGER-MISSING-416,INR
L4401,2025-11-14,10,DMart,LEDGER-MISSING-309,INR
L4402,2025-11-06,16,IRCTC,LEDGER-MISSING-959,INR
L4403,2025-10-21,13,Swiggy,LEDGER-MISSING-601,INR
L4404,2025-11-12,12,DMart,LEDGER-MISSING-343,INR
L4405,2025-10-16,8,MakeMyTrip,LEDGER-MISSING-827,INR
L4406,2025-10-08,18,DMart,LEDGER-MISSING-110,INR
L4407,2025-11-17,18,BigBasket,LEDGER-MISSING-459,INR
L4408,2025-10-05,16,IRCTC,LEDGER-MISSING-703,INR
L4409,2025-10-23,14,Uber,LEDGER-MISSING-196,INR
L4410,2025-11-15,6,Uber,LEDGER-MISSING-335,INR
L4411,2025-11-06,18,Zomato,LEDGER-MISSING-346,INR
L4412,2025-11-28,12,Google Play,LEDGER-MISSING-873,INR
L4413,2025-10-19,5,Myntra,LEDGER-MISSING-472,INR
L4414,2025-10-01,18,Myntra,LEDGER-MISSING-962,INR
L4415,2025-11-01,20,IRCTC,LEDGER-MISSING-511,INR
L4416,2025-11-24,19,Air India,LEDGER-MISSING-673,INR
L4417,2025-10-30,1,Uber,LEDGER-MISSING-986,INR
L4418,2025-10-18,8,Zomato,LEDGER-MISSING-480,INR
L4419,2025-11-22,2,Myntra,LEDGER-MISSING-361,INR
L4420,2025-10-09,9,Swiggy,LEDGER-MISSING-547,INR
L4421,2025-10-08,19,BigBasket,LEDGER-MISSING-569,INR
L4422,2025-11-20,15,Air India,LEDGER-MISSING-279,INR
L4423,2025-10-14,13,BigBasket,LEDGER-MISSING-460,INR
L4424,2025-11-12,12,Ola,LEDGER-MISSING-733,INR
L4425,2025-11-10,15,IRCTC,LEDGER-MISSING-828,INR
L4426,2025-10-12,14,MakeMyTrip,LEDGER-MISSING-857,INR
L4427,2025-10-21,13,BigBasket,LEDGER-MISSING-175,INR
L4428,2025-11-20,15,IndiGo,LEDGER-MISSING-869,INR
L4429,2025-11-19,11,Google Play,LEDGER-MISSING-214,INR
L4430,2025-10-13,14,Spotify,LEDGER-MISSING-171,INR
L4431,2025-10-28,13,Reliance Mart,LEDGER-MISSING-625,INR
L4432,2025-10-21,4,BigBasket,LEDGER-MISSING-856,INR
L4433,2025-10-08,8,Paytm Mall,LEDGER-MISSING-186,INR
L4434,2025-11-20,15,Myntra,LEDGER-MISSING-371,INR
L4435,2025-11-07,12,IndiGo,LEDGER-MISSING-907,INR
L4436,2025-10-19,1,Flipkart,LEDGER-MISSING-883,INR
L4437,2025-11-16,6,Air India,LEDGER-MISSING-841,INR
L4438,2025-10-09,8,Myntra,LEDGER-MISSING-380,INR
L4439,2025-11-22,1,Flipkart,LEDGER-MISSING-567,INR
L4440,2025-10-24,17,DMart,LEDGER-MISSING-520,INR
L4441,2025-10-09,8,IndiGo,LEDGER-MISSING-608,INR
L4442,2025-10-20,18,Zomato,LEDGER-MISSING-349,INR
L4443,2025-10-13,6,IRCTC,LEDGER-MISSING-860,INR
L4444,2025-11-23,19,Amazon India,LEDGER-MISSING-776,INR
L4445,2025-10-02,13,Swiggy,LEDGER-MISSING-618,INR
L4446,2025-10-08,10,Apple Store,LEDGER-MISSING-914,INR
L4447,2025-11-04,13,IndiGo,LEDGER-MISSING-878,INR
L4448,2025-11-24,10,Flipkart,LEDGER-MISSING-276,INR
L4449,2025-10-17,14,Swiggy,LEDGER-MISSING-829,INR
L4450,2025-10-25,5,Netflix,LEDGER-MISSING-944,INR
L4451,2025-11-13,2,IRCTC,LEDGER-MISSING-612,INR
L4452,2025-10-12,12,IndiGo,LEDGER-MISSING-306,INR
L4453,2025-11-01,2,Flipkart,LEDGER-MISSING-364,INR
L4454,2025-11-26,11,BookMyShow,LEDGER-MISSING-559,INR
L4455,2025-11-28,5,BigBasket,LEDGER-MISSING-957,INR
L4456,2025-10-20,1,IRCTC,LEDGER-MISSING-350,INR
L4457,2025-10-29,12,Ola,LEDGER-MISSING-206,INR
L4458,2025-10-26,3,BigBasket,LEDGER-MISSING-344,INR
L4459,2025-11-17,19,Ola,LEDGER-MISSING-789,INR
L4460,2025-11-22,10,Air India,LEDGER-MISSING-698,INR
L4461,2025-11-01,6,IndiGo,LEDGER-MISSING-321,INR
L4462,2025-11-10,20,IndiGo,LEDGER-MISSING-883,INR
L4463,2025-11-20,20,BigBasket,LEDGER-MISSING-136,INR
L4464,2025-10-05,9,Ola,LEDGER-MISSING-358,INR
L4465,2025-11-12,4,Amazon India,LEDGER-MISSING-165,INR
L4466,2025-11-12,5,Netflix,LEDGER-MISSING-564,INR
L4467,2025-10-18,18,Apple Store,LEDGER-MISSING-557,INR
L4468,2025-11-28,5,Spotify,LEDGER-MISSING-219,INR
L4469,2025-11-09,6,IndiGo,LEDGER-MISSING-480,INR
L4470,2025-11-14,8,Uber,LEDGER-MISSING-872,INR
L4471,2025-11-07,6,Apple Store,LEDGER-MISSING-134,INR
L4472,2025-10-04,13,Zomato,LEDGER-MISSING-750,INR
L4473,2025-11-15,14,Swiggy,LEDGER-MISSING-183,INR
L4474,2025-10-08,4,Swiggy,LEDGER-MISSING-420,INR
L4475,2025-10-01,18,Uber,LEDGER-MISSING-867,INR
L4476,2025-11-11,2,Google Play,LEDGER-MISSING-984,INR
L4477,2025-11-04,3,Paytm Mall,LEDGER-MISSING-823,INR
L4478,2025-10-19,12,Uber,LEDGER-MISSING-786,INR
L4479,2025-11-07,17,Ola,LEDGER-MISSING-866,INR
L4480,2025-11-25,1,Paytm Mall,LEDGER-MISSING-450,INR
L4481,2025-10-22,13,Ola,LEDGER-MISSING-151,INR
L4482,2025-11-01,15,IndiGo,LEDGER-MISSING-189,INR
L4483,2025-10-31,15,IRCTC,LEDGER-MISSING-680,INR
L4484,2025-10-09,4,IndiGo,LEDGER-MISSING-259,INR
L4485,2025-11-03,15,Amazon India,LEDGER-MISSING-600,INR
L4486,2025-10-31,16,Amazon India,LEDGER-MISSING-893,INR
L4487,2025-11-15,10,IRCTC,LEDGER-MISSING-405,INR
L4488,2025-10-10,8,Apple Store,LEDGER-MISSING-577,INR
L4489,2025-10-31,9,BigBasket,LEDGER-MISSING-273,INR
L4490,2025-11-24,14,Myntra,LEDGER-MISSING-133,INR
L4491,2025-11-30,1,Netflix,LEDGER-MISSING-964,INR
L4492,2025-11-03,2,Reliance Mart,LEDGER-MISSING-100,INR
L4493,2025-10-30,14,Zomato,LEDGER-MISSING-219,INR
L4494,2025-11-13,12,DMart,LEDGER-MISSING-909,INR
L4495,2025-10-07,19,Air India,LEDGER-MISSING-576,INR
L4496,2025-11-15,4,Flipkart,LEDGER-MISSING-255,INR
L4497,2025-10-19,6,IndiGo,LEDGER-MISSING-488,INR
L4498,2025-10-20,9,BookMyShow,LEDGER-MISSING-706,INR
L4499,2025-11-04,20,Reliance Mart,LEDGER-MISSING-545,INR
L4500,2025-11-30,9,Uber,LEDGER-MISSING-162,INR
L4501,2025-11-21,3,MakeMyTrip,LEDGER-MISSING-537,INR
L4502,2025-11-11,10,Myntra,LEDGER-MISSING-566,INR
L4503,2025-11-22,17,Reliance Mart,LEDGER-MISSING-256,INR
L4504,2025-11-06,2,Google Play,LEDGER-MISSING-991,INR
L4505,2025-11-01,11,Air India,LEDGER-MISSING-446,INR
L4506,2025-11-14,14,Swiggy,LEDGER-MISSING-110,INR
L4507,2025-10-06,15,Spotify,LEDGER-MISSING-884,INR
L4508,2025-10-04,3,Spotify,LEDGER-MISSING-262,INR
L4509,2025-11-07,6,IRCTC,LEDGER-MISSING-841,INR
L4510,2025-10-17,4,Zomato,LEDGER-MISSING-261,INR
L4511,2025-11-07,2,Swiggy,LEDGER-MISSING-863,INR
L4512,2025-10-31,11,Swiggy,LEDGER-MISSING-993,INR
L4513,2025-10-23,4,IRCTC,LEDGER-MISSING-712,INR
L4514,2025-10-02,15,Air India,LEDGER-MISSING-761,INR
L4515,2025-11-30,10,Uber,LEDGER-MISSING-725,INR
L4516,2025-10-23,1,Spotify,LEDGER-MISSING-599,INR
L4517,2025-11-25,4,IRCTC,LEDGER-MISSING-608,INR
L4518,2025-10-09,11,Uber,LEDGER-MISSING-128,INR
L4519,2025-10-01,20,Ola,LEDGER-MISSING-923,INR
L4520,2025-11-10,13,Air India,LEDGER-MISSING-495,INR
L4521,2025-11-25,3,IndiGo,LEDGER-MISSING-813,INR
L4522,2025-11-18,3,Myntra,LEDGER-MISSING-465,INR
L4523,2025-10-16,11,Google Play,LEDGER-MISSING-280,INR
L4524,2025-10-13,4,Apple Store,LEDGER-MISSING-927,INR
L4525,2025-11-04,12,BookMyShow,LEDGER-MISSING-107,INR
L4526,2025-11-28,14,Google Play,LEDGER-MISSING-277,INR
L4527,2025-11-29,8,Netflix,LEDGER-MISSING-226,INR
L4528,2025-11-07,6,Flipkart,LEDGER-MISSING-587,INR
L4529,2025-11-24,6,Flipkart,LEDGER-MISSING-972,INR
L4530,2025-11-22,1,BookMyShow,LEDGER-MISSING-171,INR
L4531,2025-10-09,16,IndiGo,LEDGER-MISSING-498,INR
L4532,2025-10-06,7,MakeMyTrip,LEDGER-MISSING-836,INR
L4533,2025-10-22,7,Uber,LEDGER-MISSING-520,INR
L4534,2025-11-10,10,Google Play,LEDGER-MISSING-321,INR
L4535,2025-10-08,20,Spotify,LEDGER-MISSING-626,INR
L4536,2025-10-28,15,IndiGo,LEDGER-MISSING-849,INR
L4537,2025-11-25,5,IRCTC,LEDGER-MISSING-581,INR
L4538,2025-10-10,12,Swiggy,LEDGER-MISSING-656,INR
L4539,2025-10-12,7,Ola,LEDGER-MISSING-417,INR
L4540,2025-11-22,19,MakeMyTrip,LEDGER-MISSING-486,INR
L4541,2025-11-26,13,IRCTC,LEDGER-MISSING-430,INR
L4542,2025-10-20,3,Netflix,LEDGER-MISSING-202,INR
L4543,2025-11-10,16,Ola,LEDGER-MISSING-518,INR
L4544,2025-11-18,13,Reliance Mart,LEDGER-MISSING-637,INR
L4545,2025-10-12,6,Swiggy,LEDGER-MISSING-402,INR
L4546,2025-10-11,12,Amazon India,LEDGER-MISSING-511,INR
L4547,2025-10-06,16,BigBasket,LEDGER-MISSING-141,INR
L4548,2025-10-17,4,Spotify,LEDGER-MISSING-472,INR
L4549,2025-10-19,17,Spotify,LEDGER-MISSING-366,INR
L4550,2025-10-02,7,Netflix,LEDGER-MISSING-790,INR
L4551,2025-10-22,9,Zomato,LEDGER-MISSING-805,INR
L4552,2025-11-06,14,IRCTC,LEDGER-MISSING-143,INR
L4553,2025-10-19,16,DMart,LEDGER-MISSING-423,INR
L4554,2025-10-10,1,Netflix,LEDGER-MISSING-894,INR
L4555,2025-11-21,15,BookMyShow,LEDGER-MISSING-966,INR
L4556,2025-10-01,7,Google Play,LEDGER-MISSING-941,INR
L4557,2025-10-29,9,Zomato,LEDGER-MISSING-189,INR
L4558,2025-11-23,15,Amazon India,LEDGER-MISSING-620,INR
L4559,2025-10-07,14,Google Play,LEDGER-MISSING-953,INR
L4560,2025-10-17,14,BookMyShow,LEDGER-MISSING-470,INR
L4561,2025-11-07,9,Zomato,LEDGER-MISSING-198,INR
L4562,2025-11-29,3,DMart,LEDGER-MISSING-419,INR
L4563,2025-11-06,5,MakeMyTrip,LEDGER-MISSING-147,INR
L4564,2025-11-09,19,Spotify,LEDGER-MISSING-182,INR
L4565,2025-11-13,6,MakeMyTrip,LEDGER-MISSING-947,INR
L4566,2025-10-12,11,BigBasket,LEDGER-MISSING-342,INR
L4567,2025-10-22,10,Paytm Mall,LEDGER-MISSING-239,INR
L4568,2025-11-22,8,Uber,LEDGER-MISSING-535,INR
L4569,2025-10-17,5,Paytm Mall,LEDGER-MISSING-464,INR
L4570,2025-11-22,16,Apple Store,LEDGER-MISSING-571,INR
L4571,2025-11-09,1,Flipkart,LEDGER-MISSING-422,INR
L4572,2025-11-09,1,IndiGo,LEDGER-MISSING-235,INR
L4573,2025-10-31,4,Air India,LEDGER-MISSING-371,INR
L4574,2025-10-31,15,MakeMyTrip,LEDGER-MISSING-541,INR
L4575,2025-11-26,2,Myntra,LEDGER-MISSING-664,INR
L4576,2025-10-07,6,DMart,LEDGER-MISSING-133,INR
L4577,2025-11-09,4,Reliance Mart,LEDGER-MISSING-472,INR
L4578,2025-10-13,7,IndiGo,LEDGER-MISSING-169,INR
L4579,2025-10-30,7,IRCTC,LEDGER-MISSING-959,INR
L4580,2025-10-25,14,Amazon India,LEDGER-MISSING-667,INR
L4581,2025-10-15,18,Spotify,LEDGER-MISSING-357,INR
L4582,2025-11-23,6,Paytm Mall,LEDGER-MISSING-525,INR
L4583,2025-11-04,7,Reliance Mart,LEDGER-MISSING-601,INR
L4584,2025-10-22,9,Google Play,LEDGER-MISSING-664,INR
L4585,2025-10-18,17,Netflix,LEDGER-MISSING-416,INR
L4586,2025-10-06,15,Ola,LEDGER-MISSING-737,INR
L4587,2025-11-29,12,Ola,LEDGER-MISSING-194,INR
L4588,2025-10-12,3,IRCTC,LEDGER-MISSING-896,INR
L4589,2025-11-03,10,Reliance Mart,LEDGER-MISSING-211,INR
L4590,2025-10-10,19,Zomato,LEDGER-MISSING-467,INR
L4591,2025-11-15,1,Air India,LEDGER-MISSING-892,INR
L4592,2025-11-06,3,DMart,LEDGER-MISSING-454,INR
L4593,2025-10-31,7,Google Play,LEDGER-MISSING-453,INR
L4594,2025-10-31,20,Swiggy,LEDGER-MISSING-471,INR
L4595,2025-11-24,3,Zomato,LEDGER-MISSING-298,INR
L4596,2025-10-09,2,IRCTC,LEDGER-MISSING-254,INR
L4597,2025-11-08,16,Apple Store,LEDGER-MISSING-362,INR
L4598,2025-10-21,15,Myntra,LEDGER-MISSING-256,INR
L4599,2025-11-10,16,Paytm Mall,LEDGER-MISSING-670,INR
L4600,2025-11-07,8,Spotify,LEDGER-MISSING-929,INR
L4601,2025-11-29,6,Flipkart,LEDGER-MISSING-940,INR
L4602,2025-11-02,7,DMart,LEDGER-MISSING-493,INR
L4603,2025-11-11,2,Google Play,LEDGER-MISSING-356,INR
L4604,2025-11-11,18,Zomato,LEDGER-MISSING-603,INR
L4605,2025-10-31,6,MakeMyTrip,LEDGER-MISSING-523,INR
L4606,2025-10-17,18,Uber,LEDGER-MISSING-384,INR
L4607,2025-10-01,14,Apple Store,LEDGER-MISSING-442,INR
L4608,2025-11-10,3,Apple Store,LEDGER-MISSING-133,INR
L4609,2025-10-17,2,IRCTC,LEDGER-MISSING-547,INR
L4610,2025-11-10,1,Spotify,LEDGER-MISSING-494,INR
L4611,2025-11-21,9,MakeMyTrip,LEDGER-MISSING-503,INR
L4612,2025-11-16,8,IRCTC,LEDGER-MISSING-240,INR
L4613,2025-11-29,13,Uber,LEDGER-MISSING-286,INR
L4614,2025-11-05,16,MakeMyTrip,LEDGER-MISSING-956,INR
L4615,2025-10-22,2,Flipkart,LEDGER-MISSING-591,INR
L4616,2025-10-14,9,Reliance Mart,LEDGER-MISSING-267,INR
L4617,2025-10-29,19,Air India,LEDGER-MISSING-209,INR
L4618,2025-11-05,20,Google Play,LEDGER-MISSING-157,INR
L4619,2025-11-26,5,Zomato,LEDGER-MISSING-434,INR
L4620,2025-11-01,3,IndiGo,LEDGER-MISSING-637,INR
L4621,2025-11-21,12,Ola,LEDGER-MISSING-815,INR
L4622,2025-10-06,18,DMart,LEDGER-MISSING-439,INR
L4623,2025-10-31,18,DMart,LEDGER-MISSING-829,INR
L4624,2025-11-18,12,Swiggy,LEDGER-MISSING-185,INR
L4625,2025-11-21,15,Ola,LEDGER-MISSING-120,INR
L4626,2025-10-26,13,Netflix,LEDGER-MISSING-576,INR
L4627,2025-11-14,9,Amazon India,LEDGER-MISSING-385,INR
L4628,2025-10-02,8,Zomato,LEDGER-MISSING-217,INR
L4629,2025-10-09,5,DMart,LEDGER-MISSING-225,INR
L4630,2025-11-30,14,Reliance Mart,LEDGER-MISSING-665,INR
L4631,2025-10-31,5,IndiGo,LEDGER-MISSING-376,INR
L4632,2025-11-28,14,DMart,LEDGER-MISSING-893,INR
L4633,2025-11-24,3,IRCTC,LEDGER-MISSING-440,INR
L4634,2025-11-28,7,BigBasket,LEDGER-MISSING-408,INR
L4635,2025-10-02,1,DMart,LEDGER-MISSING-257,INR
L4636,2025-11-10,15,BookMyShow,LEDGER-MISSING-436,INR
L4637,2025-10-08,18,Apple Store,LEDGER-MISSING-220,INR
L4638,2025-11-05,15,Myntra,LEDGER-MISSING-328,INR
L4639,2025-11-02,4,BookMyShow,LEDGER-MISSING-300,INR
L4640,2025-10-02,13,BigBasket,LEDGER-MISSING-265,INR
L4641,2025-10-25,6,Amazon India,LEDGER-MISSING-497,INR
L4642,2025-11-04,12,Flipkart,LEDGER-MISSING-656,INR
L4643,2025-11-24,1,Flipkart,LEDGER-MISSING-135,INR
L4644,2025-10-01,14,IRCTC,LEDGER-MISSING-834,INR
L4645,2025-11-05,3,DMart,LEDGER-MISSING-331,INR
L4646,2025-10-03,18,Paytm Mall,LEDGER-MISSING-265,INR
L4647,2025-10-11,17,Reliance Mart,LEDGER-MISSING-389,INR
L4648,2025-10-19,15,Zomato,LEDGER-MISSING-259,INR
L4649,2025-11-12,1,BookMyShow,LEDGER-MISSING-949,INR
L4650,2025-11-08,11,Myntra,LEDGER-MISSING-601,INR
L4651,2025-10-10,13,Ola,LEDGER-MISSING-161,INR
L4652,2025-11-26,13,Amazon India,LEDGER-MISSING-281,INR
L4653,2025-10-12,7,Zomato,LEDGER-MISSING-923,INR
L4654,2025-10-23,6,Paytm Mall,LEDGER-MISSING-232,INR
L4655,2025-11-23,5,IRCTC,LEDGER-MISSING-506,INR
L4656,2025-11-19,14,BigBasket,LEDGER-MISSING-115,INR
L4657,2025-10-19,12,BigBasket,LEDGER-MISSING-154,INR
L4658,2025-11-15,14,Amazon India,LEDGER-MISSING-716,INR
L4659,2025-10-30,8,Netflix,LEDGER-MISSING-432,INR
L4660,2025-11-18,13,Swiggy,LEDGER-MISSING-568,INR
L4661,2025-10-21,5,Paytm Mall,LEDGER-MISSING-729,INR
L4662,2025-10-12,1,Myntra,LEDGER-MISSING-717,INR
L4663,2025-11-04,7,Google Play,LEDGER-MISSING-375,INR
L4664,2025-10-21,2,Amazon India,LEDGER-MISSING-907,INR
L4665,2025-10-21,1,DMart,LEDGER-MISSING-660,INR
L4666,2025-10-06,20,Spotify,LEDGER-MISSING-766,INR
L4667,2025-10-28,8,Apple Store,LEDGER-MISSING-685,INR
L4668,2025-10-18,4,IRCTC,LEDGER-MISSING-217,INR
L4669,2025-10-13,4,Zomato,LEDGER-MISSING-748,INR
L4670,2025-11-14,2,BookMyShow,LEDGER-MISSING-439,INR
L4671,2025-10-16,10,MakeMyTrip,LEDGER-MISSING-316,INR
L4672,2025-11-16,20,BigBasket,LEDGER-MISSING-946,INR
L4673,2025-10-07,14,IRCTC,LEDGER-MISSING-378,INR
L4674,2025-11-26,9,Uber,LEDGER-MISSING-696,INR
L4675,2025-10-03,20,Amazon India,LEDGER-MISSING-313,INR
L4676,2025-10-21,9,Amazon India,LEDGER-MISSING-586,INR
L4677,2025-11-16,15,Apple Store,LEDGER-MISSING-985,INR
L4678,2025-10-26,1,Ola,LEDGER-MISSING-795,INR
L4679,2025-10-18,7,MakeMyTrip,LEDGER-MISSING-916,INR
L4680,2025-11-07,13,IndiGo,LEDGER-MISSING-440,INR
L4681,2025-11-20,17,Spotify,LEDGER-MISSING-460,INR
L4682,2025-11-07,3,DMart,LEDGER-MISSING-259,INR
L4683,2025-11-25,9,Swiggy,LEDGER-MISSING-524,INR
L4684,2025-11-24,14,Myntra,LEDGER-MISSING-939,INR
L4685,2025-11-06,14,Netflix,LEDGER-MISSING-471,INR
L4686,2025-11-30,11,Zomato,LEDGER-MISSING-858,INR
L4687,2025-10-10,5,Zomato,LEDGER-MISSING-708,INR
L4688,2025-10-14,17,Swiggy,LEDGER-MISSING-179,INR
L4689,2025-11-23,6,Zomato,LEDGER-MISSING-101,INR
L4690,2025-11-07,2,BookMyShow,LEDGER-MISSING-637,INR
L4691,2025-10-02,15,DMart,LEDGER-MISSING-532,INR
L4692,2025-10-29,10,IndiGo,LEDGER-MISSING-302,INR
L4693,2025-10-03,1,Zomato,LEDGER-MISSING-706,INR
L4694,2025-11-24,20,Air India,LEDGER-MISSING-745,INR
L4695,2025-11-29,16,IRCTC,LEDGER-MISSING-714,INR
L4696,2025-11-11,13,Uber,LEDGER-MISSING-851,INR
L4697,2025-10-28,15,Amazon India,LEDGER-MISSING-674,INR
L4698,2025-11-17,1,Spotify,LEDGER-MISSING-364,INR
L4699,2025-10-12,11,Amazon India,LEDGER-MISSING-920,INR
L4700,2025-11-10,19,Swiggy,LEDGER-MISSING-922,INR
L4701,2025-10-03,19,Reliance Mart,LEDGER-MISSING-511,INR
L4702,2025-10-11,14,Google Play,LEDGER-MISSING-699,INR
L4703,2025-11-07,17,Zomato,LEDGER-MISSING-751,INR
L4704,2025-11-25,17,Air India,LEDGER-MISSING-620,INR
L4705,2025-11-04,10,MakeMyTrip,LEDGER-MISSING-263,INR
L4706,2025-10-19,14,Apple Store,LEDGER-MISSING-478,INR
L4707,2025-10-10,19,Amazon India,LEDGER-MISSING-536,INR
L4708,2025-11-19,13,Reliance Mart,LEDGER-MISSING-489,INR
L4709,2025-10-03,11,Reliance Mart,LEDGER-MISSING-129,INR
L4710,2025-10-11,17,BookMyShow,LEDGER-MISSING-332,INR
L4711,2025-11-20,14,Swiggy,LEDGER-MISSING-827,INR
L4712,2025-10-23,5,Apple Store,LEDGER-MISSING-345,INR
L4713,2025-10-23,18,MakeMyTrip,LEDGER-MISSING-192,INR
L4714,2025-10-20,5,Air India,LEDGER-MISSING-847,INR
L4715,2025-11-24,2,IndiGo,LEDGER-MISSING-236,INR
L4716,2025-10-08,10,DMart,LEDGER-MISSING-586,INR
L4717,2025-11-19,3,Flipkart,LEDGER-MISSING-755,INR
L4718,2025-11-16,4,Swiggy,LEDGER-MISSING-733,INR
L4719,2025-10-18,15,Reliance Mart,LEDGER-MISSING-195,INR
L4720,2025-10-13,2,Spotify,LEDGER-MISSING-186,INR
L4721,2025-11-01,18,Air India,LEDGER-MISSING-403,INR
L4722,2025-10-30,8,DMart,LEDGER-MISSING-235,INR
L4723,2025-11-30,1,Myntra,LEDGER-MISSING-413,INR
