id,date,amount,merchant,merchant_clean,reference,currency,source
B4436,2025-11-27,132257.0,Reliance Mart,reliance mart,BANK-ONLY-REF-250,INR,bank
B4437,2025-11-05,91465.0,Apple Store,apple store,BANK-ONLY-REF-266,INR,bank
B4438,2025-11-09,94149.0,Zomato,zomato,BANK-ONLY-REF-263,INR,bank
B4439,2025-11-08,126663.0,Amazon India,amazon,BANK-ONLY-REF-951,INR,bank
B4440,2025-11-22,103820.0,Amazon India,amazon,BANK-ONLY-REF-649,INR,bank
B4441,2025-11-17,121877.0,IRCTC,irctc,BANK-ONLY-REF-668,INR,bank
B4442,2025-10-17,116578.0,Apple Store,apple store,BANK-ONLY-REF-329,INR,bank
B4443,2025-11-11,107549.0,Myntra,myntra,BANK-ONLY-REF-167,INR,bank
B4444,2025-10-02,109506.0,Reliance Mart,reliance mart,BANK-ONLY-REF-481,INR,bank
B4445,2025-11-15,145537.0,IndiGo,indigo,BANK-ONLY-REF-734,INR,bank
B4446,2025-11-24,125769.0,IndiGo,indigo,BANK-ONLY-REF-849,INR,bank
B4447,2025-10-19,102232.0,Myntra,myntra,BANK-ONLY-REF-873,INR,bank
B4448,2025-11-05,103355.0,Uber,uber,BANK-ONLY-REF-965,INR,bank
B4449,2025-10-13,93082.0,Apple Store,apple store,BANK-ONLY-REF-838,INR,bank
B4450,2025-11-03,101720.0,Paytm Mall,paytm mall,BANK-ONLY-REF-543,INR,bank
B4451,2025-10-30,92117.0,Reliance Mart,reliance mart,BANK-ONLY-REF-537,INR,bank
B4452,2025-10-26,138994.0,Swiggy,swiggy,BANK-ONLY-REF-478,INR,bank
B4453,2025-11-03,145213.0,DMart,dmart,BANK-ONLY-REF-976,INR,bank
B4454,2025-11-25,129373.0,Myntra,myntra,BANK-ONLY-REF-369,INR,bank
B4455,2025-11-11,144391.0,IRCTC,irctc,BANK-ONLY-REF-136,INR,bank
B4456,2025-10-21,147462.0,Amazon India,amazon,BANK-ONLY-REF-301,INR,bank
B4457,2025-10-16,124646.0,IRCTC,irctc,BANK-ONLY-REF-197,INR,bank
B4458,2025-10-08,115214.0,BookMyShow,bookmyshow,BANK-ONLY-REF-604,INR,bank
B4459,2025-11-23,144217.0,Air India,air,BANK-ONLY-REF-674,INR,bank
B4460,2025-11-21,112447.0,Reliance Mart,reliance mart,BANK-ONLY-REF-223,INR,bank
B4461,2025-11-14,119751.0,Myntra,myntra,BANK-ONLY-REF-362,INR,bank
B4462,2025-10-24,114783.0,Ola,ola,BANK-ONLY-REF-651,INR,bank
B4463,2025-11-19,142166.0,Myntra,myntra,BANK-ONLY-REF-493,INR,bank
B4464,2025-11-12,132554.0,IndiGo,indigo,BANK-ONLY-REF-520,INR,bank
B4465,2025-10-14,101451.0,Swiggy,swiggy,BANK-ONLY-REF-819,INR,bank
B4466,2025-10-25,93176.0,BigBasket,bigbasket,BANK-ONLY-REF-725,INR,bank
B4467,2025-10-12,106033.0,Reliance Mart,reliance mart,BANK-ONLY-REF-654,INR,bank
B4468,2025-10-25,124077.0,DMart,dmart,BANK-ONLY-REF-175,INR,bank
B4469,2025-11-17,148183.0,Uber,uber,BANK-ONLY-REF-432,INR,bank
B4470,2025-10-05,100032.0,DMart,dmart,BANK-ONLY-REF-572,INR,bank
B4471,2025-11-05,131135.0,IRCTC,irctc,BANK-ONLY-REF-901,INR,bank
B4472,2025-10-30,145747.0,Paytm Mall,paytm mall,BANK-ONLY-REF-905,INR,bank
B4473,2025-10-10,104115.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-305,INR,bank
B4474,2025-10-08,91189.0,Swiggy,swiggy,BANK-ONLY-REF-464,INR,bank
B4475,2025-10-31,127577.0,Myntra,myntra,BANK-ONLY-REF-393,INR,bank
B4476,2025-10-14,97065.0,IndiGo,indigo,BANK-ONLY-REF-325,INR,bank
B4477,2025-10-19,125195.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-490,INR,bank
B4478,2025-10-29,128372.0,Air India,air,BANK-ONLY-REF-377,INR,bank
B4479,2025-10-10,108374.0,DMart,dmart,BANK-ONLY-REF-848,INR,bank
B4480,2025-10-18,111228.0,IRCTC,irctc,BANK-ONLY-REF-625,INR,bank
B4481,2025-11-09,133242.0,Google Play,google play,BANK-ONLY-REF-156,INR,bank
B4482,2025-11-15,134686.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-718,INR,bank
B4483,2025-11-06,105756.0,Spotify,spotify,BANK-ONLY-REF-513,INR,bank
B4484,2025-10-23,112452.0,Netflix,netflix,BANK-ONLY-REF-109,INR,bank
B4485,2025-11-12,121708.0,IRCTC,irctc,BANK-ONLY-REF-141,INR,bank
B4486,2025-10-07,124145.0,Reliance Mart,reliance mart,BANK-ONLY-REF-855,INR,bank
B4487,2025-11-20,131569.0,Google Play,google play,BANK-ONLY-REF-858,INR,bank
B4488,2025-10-09,125885.0,Apple Store,apple store,BANK-ONLY-REF-399,INR,bank
B4489,2025-11-01,144679.0,IRCTC,irctc,BANK-ONLY-REF-395,INR,bank
B4490,2025-11-16,146378.0,Apple Store,apple store,BANK-ONLY-REF-292,INR,bank
B4491,2025-10-15,146400.0,Flipkart,flipkart,BANK-ONLY-REF-328,INR,bank
B4492,2025-11-28,146138.0,Paytm Mall,paytm mall,BANK-ONLY-REF-354,INR,bank
B4493,2025-10-07,125013.0,Spotify,spotify,BANK-ONLY-REF-498,INR,bank
B4494,2025-11-15,130428.0,Flipkart,flipkart,BANK-ONLY-REF-887,INR,bank
B4495,2025-10-11,136490.0,BigBasket,bigbasket,BANK-ONLY-REF-633,INR,bank
B4496,2025-11-08,149424.0,Reliance Mart,reliance mart,BANK-ONLY-REF-848,INR,bank
B4497,2025-10-15,133137.0,Zomato,zomato,BANK-ONLY-REF-784,INR,bank
B4498,2025-11-23,94355.0,Google Play,google play,BANK-ONLY-REF-974,INR,bank
B4499,2025-10-31,141438.0,IndiGo,indigo,BANK-ONLY-REF-561,INR,bank
B4500,2025-11-19,133016.0,IndiGo,indigo,BANK-ONLY-REF-300,INR,bank
B4501,2025-10-19,123601.0,IndiGo,indigo,BANK-ONLY-REF-545,INR,bank
B4502,2025-11-24,92417.0,Reliance Mart,reliance mart,BANK-ONLY-REF-254,INR,bank
B4503,2025-11-25,101267.0,IndiGo,indigo,BANK-ONLY-REF-366,INR,bank
B4504,2025-11-17,138915.0,Air India,air,BANK-ONLY-REF-163,INR,bank
B4505,2025-10-13,92440.0,Air India,air,BANK-ONLY-REF-856,INR,bank
B4506,2025-11-26,124676.0,Ola,ola,BANK-ONLY-REF-417,INR,bank
B4507,2025-11-12,137647.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-226,INR,bank
B4508,2025-11-25,109428.0,IndiGo,indigo,BANK-ONLY-REF-158,INR,bank
B4509,2025-10-31,118848.0,Amazon India,amazon,BANK-ONLY-REF-793,INR,bank
B4510,2025-11-24,96081.0,Reliance Mart,reliance mart,BANK-ONLY-REF-417,INR,bank
B4511,2025-11-13,108574.0,Myntra,myntra,BANK-ONLY-REF-575,INR,bank
B4512,2025-10-29,122394.0,Reliance Mart,reliance mart,BANK-ONLY-REF-943,INR,bank
B4513,2025-10-14,111556.0,BigBasket,bigbasket,BANK-ONLY-REF-622,INR,bank
B4514,2025-11-08,136652.0,Swiggy,swiggy,BANK-ONLY-REF-424,INR,bank
B4515,2025-10-11,95930.0,Myntra,myntra,BANK-ONLY-REF-601,INR,bank
B4516,2025-11-07,107525.0,Amazon India,amazon,BANK-ONLY-REF-336,INR,bank
B4517,2025-10-25,140614.0,Apple Store,apple store,BANK-ONLY-REF-758,INR,bank
B4518,2025-11-30,108727.0,BookMyShow,bookmyshow,BANK-ONLY-REF-166,INR,bank
B4519,2025-10-23,105066.0,Paytm Mall,paytm mall,BANK-ONLY-REF-871,INR,bank
B4520,2025-10-01,132407.0,Uber,uber,BANK-ONLY-REF-910,INR,bank
B4521,2025-10-09,145008.0,IndiGo,indigo,BANK-ONLY-REF-119,INR,bank
B4522,2025-11-30,119233.0,Paytm Mall,paytm mall,BANK-ONLY-REF-690,INR,bank
B4523,2025-11-21,106344.0,Myntra,myntra,BANK-ONLY-REF-809,INR,bank
B4524,2025-10-26,104234.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-423,INR,bank
B4525,2025-11-11,126965.0,DMart,dmart,BANK-ONLY-REF-525,INR,bank
B4526,2025-10-02,106809.0,Amazon India,amazon,BANK-ONLY-REF-418,INR,bank
B4527,2025-10-31,94724.0,IRCTC,irctc,BANK-ONLY-REF-207,INR,bank
B4528,2025-11-15,114377.0,Apple Store,apple store,BANK-ONLY-REF-400,INR,bank
B4529,2025-10-11,125875.0,Air India,air,BANK-ONLY-REF-821,INR,bank
B4530,2025-11-15,134240.0,Amazon India,amazon,BANK-ONLY-REF-583,INR,bank
B4531,2025-11-09,125192.0,Zomato,zomato,BANK-ONLY-REF-651,INR,bank
B4532,2025-10-15,127759.0,Reliance Mart,reliance mart,BANK-ONLY-REF-838,INR,bank
B4533,2025-11-28,121035.0,BigBasket,bigbasket,BANK-ONLY-REF-135,INR,bank
B4534,2025-11-20,129135.0,Apple Store,apple store,BANK-ONLY-REF-678,INR,bank
B4535,2025-11-08,127169.0,IRCTC,irctc,BANK-ONLY-REF-396,INR,bank
B4536,2025-10-06,142120.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-469,INR,bank
B4537,2025-10-10,130131.0,Reliance Mart,reliance mart,BANK-ONLY-REF-760,INR,bank
B4538,2025-10-17,122514.0,Google Play,google play,BANK-ONLY-REF-123,INR,bank
B4539,2025-11-22,98989.0,Ola,ola,BANK-ONLY-REF-497,INR,bank
B4540,2025-11-10,115773.0,BigBasket,bigbasket,BANK-ONLY-REF-940,INR,bank
B4541,2025-11-20,111813.0,Spotify,spotify,BANK-ONLY-REF-814,INR,bank
B4542,2025-11-07,146333.0,IndiGo,indigo,BANK-ONLY-REF-888,INR,bank
B4543,2025-10-02,138118.0,IRCTC,irctc,BANK-ONLY-REF-472,INR,bank
B4544,2025-10-17,145146.0,Amazon India,amazon,BANK-ONLY-REF-556,INR,bank
B4545,2025-10-25,126724.0,Swiggy,swiggy,BANK-ONLY-REF-423,INR,bank
B4546,2025-11-14,94363.0,IndiGo,indigo,BANK-ONLY-REF-546,INR,bank
B4547,2025-10-27,131313.0,BigBasket,bigbasket,BANK-ONLY-REF-490,INR,bank
B4548,2025-10-10,141857.0,Air India,air,BANK-ONLY-REF-331,INR,bank
B4549,2025-11-14,115521.0,Ola,ola,BANK-ONLY-REF-892,INR,bank
B4550,2025-11-13,91650.0,BookMyShow,bookmyshow,BANK-ONLY-REF-646,INR,bank
B4551,2025-10-06,135790.0,Amazon India,amazon,BANK-ONLY-REF-920,INR,bank
B4552,2025-11-27,119465.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-540,INR,bank
B4553,2025-10-12,105949.0,Apple Store,apple store,BANK-ONLY-REF-575,INR,bank
B4554,2025-11-23,122581.0,DMart,dmart,BANK-ONLY-REF-459,INR,bank
B4555,2025-10-13,98280.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-353,INR,bank
B4556,2025-11-29,141233.0,Flipkart,flipkart,BANK-ONLY-REF-223,INR,bank
B4557,2025-10-19,135163.0,Spotify,spotify,BANK-ONLY-REF-366,INR,bank
B4558,2025-10-01,124421.0,IndiGo,indigo,BANK-ONLY-REF-269,INR,bank
B4559,2025-10-23,115160.0,Myntra,myntra,BANK-ONLY-REF-374,INR,bank
B4560,2025-11-09,146674.0,DMart,dmart,BANK-ONLY-REF-363,INR,bank
B4561,2025-10-09,117717.0,Amazon India,amazon,BANK-ONLY-REF-425,INR,bank
B4562,2025-10-27,96890.0,Air India,air,BANK-ONLY-REF-774,INR,bank
B4563,2025-10-16,123021.0,Amazon India,amazon,BANK-ONLY-REF-349,INR,bank
B4564,2025-10-21,148490.0,IRCTC,irctc,BANK-ONLY-REF-900,INR,bank
B4565,2025-10-13,96195.0,Netflix,netflix,BANK-ONLY-REF-811,INR,bank
B4566,2025-10-10,118186.0,Air India,air,BANK-ONLY-REF-514,INR,bank
B4567,2025-10-09,111859.0,Flipkart,flipkart,BANK-ONLY-REF-145,INR,bank
B4568,2025-10-04,112130.0,Flipkart,flipkart,BANK-ONLY-REF-482,INR,bank
B4569,2025-11-02,104163.0,Amazon India,amazon,BANK-ONLY-REF-350,INR,bank
B4570,2025-10-14,107649.0,Swiggy,swiggy,BANK-ONLY-REF-386,INR,bank
B4571,2025-10-04,128602.0,Paytm Mall,paytm mall,BANK-ONLY-REF-586,INR,bank
B4572,2025-11-05,108714.0,Amazon India,amazon,BANK-ONLY-REF-679,INR,bank
B4573,2025-11-18,116204.0,Swiggy,swiggy,BANK-ONLY-REF-833,INR,bank
B4574,2025-11-03,121223.0,BigBasket,bigbasket,BANK-ONLY-REF-465,INR,bank
B4575,2025-10-02,133640.0,Netflix,netflix,BANK-ONLY-REF-984,INR,bank
B4576,2025-10-30,148827.0,Spotify,spotify,BANK-ONLY-REF-360,INR,bank
B4577,2025-11-03,113620.0,Uber,uber,BANK-ONLY-REF-766,INR,bank
B4578,2025-10-23,101484.0,Netflix,netflix,BANK-ONLY-REF-825,INR,bank
B4579,2025-11-30,91988.0,Google Play,google play,BANK-ONLY-REF-296,INR,bank
B4580,2025-11-19,121999.0,BookMyShow,bookmyshow,BANK-ONLY-REF-627,INR,bank
B4581,2025-11-24,127784.0,Amazon India,amazon,BANK-ONLY-REF-557,INR,bank
B4582,2025-10-25,97797.0,Swiggy,swiggy,BANK-ONLY-REF-153,INR,bank
B4583,2025-11-15,112887.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-907,INR,bank
B4584,2025-10-13,97504.0,Myntra,myntra,BANK-ONLY-REF-989,INR,bank
B4585,2025-11-14,111455.0,BookMyShow,bookmyshow,BANK-ONLY-REF-906,INR,bank
B4586,2025-11-11,128861.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-102,INR,bank
B4587,2025-11-16,142053.0,Amazon India,amazon,BANK-ONLY-REF-339,INR,bank
B4588,2025-11-24,92201.0,Swiggy,swiggy,BANK-ONLY-REF-247,INR,bank
B4589,2025-10-16,143755.0,Google Play,google play,BANK-ONLY-REF-811,INR,bank
B4590,2025-11-07,115152.0,Amazon India,amazon,BANK-ONLY-REF-108,INR,bank
B4591,2025-11-06,124910.0,Apple Store,apple store,BANK-ONLY-REF-876,INR,bank
B4592,2025-11-05,145647.0,Swiggy,swiggy,BANK-ONLY-REF-245,INR,bank
B4593,2025-11-18,140437.0,Paytm Mall,paytm mall,BANK-ONLY-REF-328,INR,bank
B4594,2025-11-24,122386.0,Reliance Mart,reliance mart,BANK-ONLY-REF-857,INR,bank
B4595,2025-10-01,144632.0,Flipkart,flipkart,BANK-ONLY-REF-519,INR,bank
B4596,2025-11-23,145528.0,Spotify,spotify,BANK-ONLY-REF-319,INR,bank
B4597,2025-11-21,103484.0,BigBasket,bigbasket,BANK-ONLY-REF-845,INR,bank
B4598,2025-10-22,114134.0,IndiGo,indigo,BANK-ONLY-REF-878,INR,bank
B4599,2025-11-02,132551.0,Amazon India,amazon,BANK-ONLY-REF-211,INR,bank
B4600,2025-10-24,134767.0,Ola,ola,BANK-ONLY-REF-442,INR,bank
B4601,2025-11-19,117948.0,Reliance Mart,reliance mart,BANK-ONLY-REF-217,INR,bank
B4602,2025-11-19,122667.0,Google Play,google play,BANK-ONLY-REF-696,INR,bank
B4603,2025-10-12,116603.0,Paytm Mall,paytm mall,BANK-ONLY-REF-929,INR,bank
B4604,2025-10-30,135742.0,Paytm Mall,paytm mall,BANK-ONLY-REF-836,INR,bank
B4605,2025-11-28,109484.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-743,INR,bank
B4606,2025-10-04,95666.0,Apple Store,apple store,BANK-ONLY-REF-800,INR,bank
B4607,2025-11-10,149228.0,Zomato,zomato,BANK-ONLY-REF-299,INR,bank
B4608,2025-10-04,111677.0,Flipkart,flipkart,BANK-ONLY-REF-275,INR,bank
B4609,2025-11-24,98954.0,Swiggy,swiggy,BANK-ONLY-REF-431,INR,bank
B4610,2025-10-22,104632.0,Myntra,myntra,BANK-ONLY-REF-980,INR,bank
B4611,2025-11-27,143297.0,Flipkart,flipkart,BANK-ONLY-REF-233,INR,bank
B4612,2025-10-03,130678.0,Reliance Mart,reliance mart,BANK-ONLY-REF-909,INR,bank
B4613,2025-10-01,131825.0,Paytm Mall,paytm mall,BANK-ONLY-REF-833,INR,bank
B4614,2025-10-10,106223.0,IRCTC,irctc,BANK-ONLY-REF-201,INR,bank
B4615,2025-10-16,135106.0,Swiggy,swiggy,BANK-ONLY-REF-111,INR,bank
B4616,2025-10-21,109756.0,Apple Store,apple store,BANK-ONLY-REF-552,INR,bank
B4617,2025-10-29,110407.0,DMart,dmart,BANK-ONLY-REF-268,INR,bank
B4618,2025-10-03,146319.0,Zomato,zomato,BANK-ONLY-REF-188,INR,bank
B4619,2025-11-09,110059.0,Swiggy,swiggy,BANK-ONLY-REF-648,INR,bank
B4620,2025-10-22,132958.0,Reliance Mart,reliance mart,BANK-ONLY-REF-289,INR,bank
B4621,2025-11-25,124545.0,BookMyShow,bookmyshow,BANK-ONLY-REF-264,INR,bank
B4622,2025-11-03,104003.0,Apple Store,apple store,BANK-ONLY-REF-143,INR,bank
B4623,2025-10-13,92436.0,Myntra,myntra,BANK-ONLY-REF-491,INR,bank
B4624,2025-10-29,110587.0,Netflix,netflix,BANK-ONLY-REF-991,INR,bank
B4625,2025-10-31,100298.0,Zomato,zomato,BANK-ONLY-REF-612,INR,bank
B4626,2025-11-26,98390.0,Netflix,netflix,BANK-ONLY-REF-462,INR,bank
B4627,2025-11-05,143254.0,Spotify,spotify,BANK-ONLY-REF-523,INR,bank
B4628,2025-10-04,132358.0,IndiGo,indigo,BANK-ONLY-REF-370,INR,bank
B4629,2025-10-09,125352.0,Uber,uber,BANK-ONLY-REF-478,INR,bank
B4630,2025-11-23,91460.0,IRCTC,irctc,BANK-ONLY-REF-339,INR,bank
B4631,2025-10-23,92259.0,Myntra,myntra,BANK-ONLY-REF-301,INR,bank
B4632,2025-10-27,143139.0,Zomato,zomato,BANK-ONLY-REF-151,INR,bank
B4633,2025-11-30,137024.0,Spotify,spotify,BANK-ONLY-REF-209,INR,bank
B4634,2025-10-28,130704.0,BookMyShow,bookmyshow,BANK-ONLY-REF-265,INR,bank
B4635,2025-11-24,112484.0,Netflix,netflix,BANK-ONLY-REF-446,INR,bank
B4636,2025-11-08,144842.0,Swiggy,swiggy,BANK-ONLY-REF-765,INR,bank
B4637,2025-10-07,138321.0,Uber,uber,BANK-ONLY-REF-449,INR,bank
B4638,2025-11-18,109126.0,Swiggy,swiggy,BANK-ONLY-REF-618,INR,bank
B4639,2025-11-27,137918.0,Amazon India,amazon,BANK-ONLY-REF-653,INR,bank
B4640,2025-11-02,123002.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-217,INR,bank
B4641,2025-11-15,121244.0,Amazon India,amazon,BANK-ONLY-REF-415,INR,bank
B4642,2025-11-12,145623.0,IndiGo,indigo,BANK-ONLY-REF-587,INR,bank
B4643,2025-10-05,134512.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-768,INR,bank
B4644,2025-11-29,97822.0,Google Play,google play,BANK-ONLY-REF-225,INR,bank
B4645,2025-10-23,101900.0,Paytm Mall,paytm mall,BANK-ONLY-REF-122,INR,bank
B4646,2025-11-08,111429.0,Zomato,zomato,BANK-ONLY-REF-831,INR,bank
B4647,2025-10-17,140264.0,BookMyShow,bookmyshow,BANK-ONLY-REF-293,INR,bank
B4648,2025-10-14,94936.0,IRCTC,irctc,BANK-ONLY-REF-570,INR,bank
B4649,2025-11-05,146228.0,Myntra,myntra,BANK-ONLY-REF-968,INR,bank
B4650,2025-11-04,135299.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-134,INR,bank
B4651,2025-10-03,142053.0,Myntra,myntra,BANK-ONLY-REF-235,INR,bank
B4652,2025-10-04,145225.0,DMart,dmart,BANK-ONLY-REF-281,INR,bank
B4653,2025-11-23,106963.0,Reliance Mart,reliance mart,BANK-ONLY-REF-465,INR,bank
B4654,2025-11-29,138831.0,Flipkart,flipkart,BANK-ONLY-REF-113,INR,bank
B4655,2025-11-10,109981.0,BigBasket,bigbasket,BANK-ONLY-REF-468,INR,bank
B4656,2025-10-30,127289.0,Spotify,spotify,BANK-ONLY-REF-489,INR,bank
B4657,2025-10-10,97200.0,Reliance Mart,reliance mart,BANK-ONLY-REF-438,INR,bank
B4658,2025-11-03,107713.0,BookMyShow,bookmyshow,BANK-ONLY-REF-562,INR,bank
B4659,2025-10-15,128606.0,Google Play,google play,BANK-ONLY-REF-169,INR,bank
B4660,2025-11-06,144813.0,BigBasket,bigbasket,BANK-ONLY-REF-265,INR,bank
B4661,2025-11-28,110114.0,Uber,uber,BANK-ONLY-REF-790,INR,bank
B4662,2025-10-15,128150.0,Paytm Mall,paytm mall,BANK-ONLY-REF-241,INR,bank
B4663,2025-11-26,90688.0,Air India,air,BANK-ONLY-REF-119,INR,bank
B4664,2025-11-02,147465.0,Swiggy,swiggy,BANK-ONLY-REF-912,INR,bank
B4665,2025-10-03,94736.0,DMart,dmart,BANK-ONLY-REF-939,INR,bank
B4666,2025-11-11,110874.0,Air India,air,BANK-ONLY-REF-629,INR,bank
B4667,2025-11-27,139391.0,Amazon India,amazon,BANK-ONLY-REF-321,INR,bank
B4668,2025-11-26,109389.0,BookMyShow,bookmyshow,BANK-ONLY-REF-726,INR,bank
B4669,2025-10-12,123313.0,Air India,air,BANK-ONLY-REF-703,INR,bank
B4670,2025-11-04,145682.0,Zomato,zomato,BANK-ONLY-REF-369,INR,bank
B4671,2025-11-12,119909.0,DMart,dmart,BANK-ONLY-REF-657,INR,bank
B4672,2025-11-06,130061.0,Swiggy,swiggy,BANK-ONLY-REF-944,INR,bank
B4673,2025-11-01,117124.0,IRCTC,irctc,BANK-ONLY-REF-249,INR,bank
B4674,2025-10-02,120882.0,Zomato,zomato,BANK-ONLY-REF-551,INR,bank
B4675,2025-11-20,106270.0,Google Play,google play,BANK-ONLY-REF-381,INR,bank
B4676,2025-11-03,119163.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-785,INR,bank
B4677,2025-10-12,96723.0,Air India,air,BANK-ONLY-REF-778,INR,bank
B4678,2025-10-23,129772.0,Uber,uber,BANK-ONLY-REF-346,INR,bank
B4679,2025-10-04,141359.0,Reliance Mart,reliance mart,BANK-ONLY-REF-916,INR,bank
B4680,2025-10-07,101677.0,Netflix,netflix,BANK-ONLY-REF-562,INR,bank
B4681,2025-11-29,118629.0,Amazon India,amazon,BANK-ONLY-REF-548,INR,bank
B4682,2025-11-18,93019.0,Uber,uber,BANK-ONLY-REF-264,INR,bank
B4683,2025-11-10,92388.0,IndiGo,indigo,BANK-ONLY-REF-233,INR,bank
B4684,2025-11-22,123417.0,Ola,ola,BANK-ONLY-REF-988,INR,bank
B4685,2025-10-04,136801.0,Reliance Mart,reliance mart,BANK-ONLY-REF-818,INR,bank
B4686,2025-11-09,103752.0,Amazon India,amazon,BANK-ONLY-REF-223,INR,bank
B4687,2025-11-15,90365.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-464,INR,bank
B4688,2025-10-27,123041.0,DMart,dmart,BANK-ONLY-REF-985,INR,bank
B4689,2025-11-11,102652.0,Flipkart,flipkart,BANK-ONLY-REF-475,INR,bank
B4690,2025-10-31,135104.0,Uber,uber,BANK-ONLY-REF-124,INR,bank
B4691,2025-11-06,94287.0,BigBasket,bigbasket,BANK-ONLY-REF-548,INR,bank
B4692,2025-11-03,149521.0,BookMyShow,bookmyshow,BANK-ONLY-REF-656,INR,bank
B4693,2025-11-24,148159.0,BigBasket,bigbasket,BANK-ONLY-REF-101,INR,bank
B4694,2025-10-07,97144.0,Google Play,google play,BANK-ONLY-REF-382,INR,bank
B4695,2025-10-18,127262.0,Uber,uber,BANK-ONLY-REF-539,INR,bank
B4696,2025-10-16,107556.0,Amazon India,amazon,BANK-ONLY-REF-574,INR,bank
B4697,2025-10-26,143176.0,Swiggy,swiggy,BANK-ONLY-REF-555,INR,bank
B4698,2025-11-26,148521.0,Apple Store,apple store,BANK-ONLY-REF-656,INR,bank
B4699,2025-11-22,98263.0,BigBasket,bigbasket,BANK-ONLY-REF-480,INR,bank
B4700,2025-11-17,113215.0,Myntra,myntra,BANK-ONLY-REF-644,INR,bank
B4701,2025-10-30,127395.0,Myntra,myntra,BANK-ONLY-REF-330,INR,bank
B4702,2025-10-04,119946.0,IndiGo,indigo,BANK-ONLY-REF-104,INR,bank
B4703,2025-11-22,135349.0,Ola,ola,BANK-ONLY-REF-911,INR,bank
B4704,2025-10-18,110830.0,Spotify,spotify,BANK-ONLY-REF-381,INR,bank
B4705,2025-10-28,111498.0,IndiGo,indigo,BANK-ONLY-REF-677,INR,bank
B4706,2025-10-22,148678.0,Swiggy,swiggy,BANK-ONLY-REF-845,INR,bank
B4707,2025-11-22,90389.0,IndiGo,indigo,BANK-ONLY-REF-898,INR,bank
B4708,2025-11-14,119828.0,Zomato,zomato,BANK-ONLY-REF-591,INR,bank
B4709,2025-10-12,139566.0,Ola,ola,BANK-ONLY-REF-648,INR,bank
B4710,2025-10-06,111383.0,Flipkart,flipkart,BANK-ONLY-REF-877,INR,bank
B4711,2025-10-28,96982.0,Paytm Mall,paytm mall,BANK-ONLY-REF-261,INR,bank
B4712,2025-11-13,148186.0,Flipkart,flipkart,BANK-ONLY-REF-133,INR,bank
B4713,2025-11-15,132670.0,Paytm Mall,paytm mall,BANK-ONLY-REF-115,INR,bank
B4714,2025-11-08,113677.0,Uber,uber,BANK-ONLY-REF-915,INR,bank
B4715,2025-11-18,114630.0,Reliance Mart,reliance mart,BANK-ONLY-REF-537,INR,bank
B4716,2025-10-01,115613.0,Myntra,myntra,BANK-ONLY-REF-862,INR,bank
B4717,2025-11-07,143293.0,IRCTC,irctc,BANK-ONLY-REF-102,INR,bank
B4718,2025-10-17,126793.0,Zomato,zomato,BANK-ONLY-REF-304,INR,bank
B4719,2025-11-10,101670.0,BigBasket,bigbasket,BANK-ONLY-REF-702,INR,bank
B4720,2025-11-01,129564.0,IRCTC,irctc,BANK-ONLY-REF-775,INR,bank
B4721,2025-10-29,139698.0,Zomato,zomato,BANK-ONLY-REF-361,INR,bank
B4722,2025-10-26,111185.0,BookMyShow,bookmyshow,BANK-ONLY-REF-677,INR,bank
B4723,2025-10-30,125931.0,Ola,ola,BANK-ONLY-REF-302,INR,bank
B4724,2025-10-31,120125.0,Ola,ola,BANK-ONLY-REF-979,INR,bank
B4725,2025-11-25,119970.0,Netflix,netflix,BANK-ONLY-REF-645,INR,bank
B4726,2025-11-29,124683.0,Flipkart,flipkart,BANK-ONLY-REF-373,INR,bank
B4727,2025-10-08,102007.0,Amazon India,amazon,BANK-ONLY-REF-433,INR,bank
B4728,2025-10-30,99635.0,Zomato,zomato,BANK-ONLY-REF-220,INR,bank
B4729,2025-11-23,91935.0,Uber,uber,BANK-ONLY-REF-293,INR,bank
B4730,2025-10-31,129319.0,Google Play,google play,BANK-ONLY-REF-586,INR,bank
B4731,2025-11-13,115927.0,Netflix,netflix,BANK-ONLY-REF-140,INR,bank
B4732,2025-11-07,93953.0,MakeMyTrip,makemytrip,BANK-ONLY-REF-361,INR,bank
B4733,2025-11-30,101301.0,DMart,dmart,BANK-ONLY-REF-475,INR,bank
B4734,2025-10-04,110378.0,Netflix,netflix,BANK-ONLY-REF-755,INR,bank
B4735,2025-11-30,143122.0,BigBasket,bigbasket,BANK-ONLY-REF-369,INR,bank
B4736,2025-10-03,104970.0,Flipkart,flipkart,BANK-ONLY-REF-340,INR,bank
