id,date,amount,merchant,reference,currency
L4134,2025-11-29,14980,IndiGo,K5146AKVXP,INR
L4135,2025-10-10,319,BigBasket,7H8F08O65A,INR
L4136,2025-11-23,4984,Ola,V38JXR5W30,INR
L4137,2025-10-01,999,Swiggy,8SGQ1QFSE9,INR
L4138,2025-10-02,812,MakeMyTrip,B1EX53XFHB,INR
L4139,2025-11-24,793,Netflix,7L2I0ABRWJ,INR
L4140,2025-10-17,25015,Reliance Mart,NQRXTWCGUT,INR
L4141,2025-11-11,309,Amazon India,W0ER2NUJT9,INR
L4142,2025-10-17,508,Myntra,9K6XVC5SVG,INR
L4143,2025-11-02,781,Ola,F9ZOQJOIWX,INR
L4144,2025-10-06,299,Reliance Mart,NC8AWVKC4O,INR
L4145,2025-10-11,511,IRCTC,3JT4DUS6X5,INR
L4146,2025-10-20,4993,Myntra,YYYFHR5F7Q,INR
L4147,2025-10-01,204,Netflix,3P66DU2YHN,INR
L4148,2025-11-21,4983,Spotify,SJ2AVHR25A,INR
L4149,2025-11-30,819,Ola,N03OBGNNDK,INR
L4150,2025-11-04,319,Zomato,4WFP7GS40T,INR
L4151,2025-10-14,14994,IndiGo,8VR134F2RQ,INR
L4152,2025-10-17,314,MakeMyTrip,K9P90AIK9D,INR
L4153,2025-10-23,486,IRCTC,0RTGC8C73L,INR
L4154,2025-11-15,191,Paytm Mall,O7AFGWZY9O,INR
L4155,2025-10-03,217,Paytm Mall,DCH4QF3TL9,INR
L4156,2025-10-21,301,Apple Store,GML8MRA7XH,INR
L4157,2025-10-26,2488,Zomato,FOHD365NVQ,INR
L4158,2025-10-01,2503,Air India,LRTA4XBNAV,INR
L4159,2025-11-13,1503,DMart,5XIZIGGLZZ,INR
L4160,2025-10-05,4993,IndiGo,1MNJTU9M52,INR
L4161,2025-10-29,500,Amazon India,CY56EFTZLO,INR
L4162,2025-10-22,209,Ola,ZLOM9HGJBO,INR
L4163,2025-11-25,501,Flipkart,RTNZIVONEK,INR
L4164,2025-11-18,2512,Paytm Mall,URP1F5K08Y,INR
L4165,2025-11-07,1483,Uber,T6HBKD4SCG,INR
L4166,2025-10-25,780,Reliance Mart,1AM3ACJ6CA,INR
L4167,2025-10-27,2516,Spotify,PI1QDZRYRX,INR
L4168,2025-11-08,1505,Swiggy,B7DVLO4VIF,INR
L4169,2025-11-09,793,Reliance Mart,576N6PNTBH,INR
L4170,2025-10-20,1002,BookMyShow,EILLO43Q5J,INR
L4171,2025-11-26,5009,BigBasket,NO5ZGWA0WM,INR
L4172,2025-11-13,24988,Zomato,U6NI6494J8,INR
L4173,2025-10-10,182,Netflix,2JJNJG4XQJ,INR
L4174,2025-11-30,1519,Netflix,K0GJWOUVYH,INR
L4175,2025-10-02,2488,Amazon India,79V6OBHQ55,INR
L4176,2025-11-03,2511,DMart,S1HY2EWFN3,INR
L4177,2025-10-04,15013,Air India,MRACAQWHFK,INR
L4178,2025-10-18,193,Flipkart,TYXJWKRK26,INR
L4179,2025-10-15,2501,Apple Store,AIBSGO2M9S,INR
L4180,2025-10-17,1517,Ola,HFO9FXIODU,INR
L4181,2025-11-05,15001,BookMyShow,M3UKLOWLI7,INR
L4182,2025-10-23,208,Reliance Mart,Q5QPNVSOX1,INR
L4183,2025-10-08,1017,Spotify,SKDOAWHCWQ,INR
L4184,2025-11-27,180,Google Play,QHV4UABKYC,INR
L4185,2025-11-25,2500,Google Play,EOZ891WUBI,INR
L4186,2025-11-04,15016,Google Play,QN6WRSCUAJ,INR
L4187,2025-11-15,211,Swiggy,XJ3TMMU9X4,INR
L4188,2025-11-22,9995,Spotify,CI4ND043SY,INR
L4189,2025-11-11,1518,Ola,LVGO2P6ZFB,INR
L4190,2025-11-06,9984,BigBasket,RL7MS0BQ9E,INR
L4191,2025-10-13,1517,Ola,6YR81RR4PD,INR
L4192,2025-10-18,1516,IRCTC,S9L8LMY5S9,INR
L4193,2025-10-20,10008,Apple Store,72SYN0W32L,INR
L4194,2025-10-07,25012,Flipkart,4NX64OO9OC,INR
L4195,2025-10-29,283,Spotify,5ME3VW3QTX,INR
L4196,2025-10-11,510,IndiGo,VERSFIYAPO,INR
L4197,2025-10-14,5007,MakeMyTrip,3NRTBWQQHF,INR
L4198,2025-10-23,511,Amazon India,7D59A9AL0Y,INR
L4199,2025-10-11,284,Uber,QT9PE2UM3C,INR
L4200,2025-11-09,10010,Uber,U2YQ52PE2B,INR
L4201,2025-10-11,15011,Air India,2ZWB38SP51,INR
L4202,2025-10-13,785,Uber,NVFWBSM72I,INR
L4203,2025-11-25,797,Zomato,2SA9EQX8LB,INR
L4204,2025-10-25,815,Zomato,Q6ALR4EUWN,INR
L4205,2025-10-23,792,Google Play,A87ACHFXA9,INR
L4206,2025-10-10,1484,Zomato,EUHWCLMIMP,INR
L4207,2025-10-22,2484,Paytm Mall,CJGAPW2UGL,INR
L4208,2025-11-10,502,BigBasket,S0IE1XQ54M,INR
L4209,2025-10-02,806,Paytm Mall,HNGLMOPVKQ,INR
L4210,2025-10-20,217,Spotify,IHQ126WCYA,INR
L4211,2025-11-26,996,Netflix,B4F7X94ZIY,INR
L4212,2025-11-08,783,Apple Store,8Q2ZO4LQ69,INR
L4213,2025-11-29,191,BookMyShow,PKEHV4V8IP,INR
L4214,2025-11-13,507,Netflix,YNH3I5PCTN,INR
L4215,2025-11-26,288,Apple Store,ELUZZMEAOU,INR
L4216,2025-10-15,15011,DMart,6Z91CRQ3N3,INR
L4217,2025-11-05,24979,BigBasket,3KDT9V5GQJ,INR
L4218,2025-10-19,5013,Air India,K1XLUO3SPV,INR
L4219,2025-10-25,24992,Amazon India,PCPH50391S,INR
L4220,2025-11-24,10008,BigBasket,001IH1ARML,INR
L4221,2025-10-03,187,IRCTC,VMDHM5QHMA,INR
L4222,2025-10-05,5007,MakeMyTrip,U2EAGTCK3P,INR
L4223,2025-10-21,2509,Paytm Mall,ZXO6XQIXLZ,INR
L4224,2025-10-17,2513,Reliance Mart,FRI1J6FGZR,INR
L4225,2025-11-26,25003,Flipkart,NJI1KB1CSN,INR
L4226,2025-11-13,5002,Flipkart,CTRDH8J35X,INR
L4227,2025-11-28,4999,Swiggy,188THUVX3B,INR
L4228,2025-11-06,2501,Flipkart,90XJCZD6M1,INR
L4229,2025-11-18,2484,Netflix,H4AQ8LUXHG,INR
L4230,2025-10-05,24982,Swiggy,5GLIJT19Y2,INR
L4231,2025-10-10,987,IndiGo,ID6PBY2Q4B,INR
L4232,2025-10-14,9996,DMart,9ZE6XR2SIV,INR
L4233,2025-11-12,2512,Spotify,AHD0WL0618,INR
L4234,2025-10-10,5002,BigBasket,HI9XBKXS0U,INR
L4235,2025-10-01,204,Air India,JTW7EF8M24,INR
L4236,2025-10-24,986,DMart,FGBKBPJ0H9,INR
L4237,2025-10-01,25017,BigBasket,YHCOEEKV8N,INR
L4238,2025-11-13,505,Uber,OO1RRY09SV,INR
L4239,2025-11-23,2507,Paytm Mall,UB1Z0F7A23,INR
L4240,2025-11-26,1500,Zomato,L3CB0T24JI,INR
L4241,2025-11-25,995,BookMyShow,JAYBUBAQA4,INR
L4242,2025-10-03,24986,Zomato,WPKLUKZKKS,INR
L4243,2025-11-24,15013,Netflix,74Q0M8WUZJ,INR
L4244,2025-11-26,25019,Zomato,LVJ642A4RU,INR
L4245,2025-11-30,1003,IndiGo,VHRUQHKRL0,INR
L4246,2025-11-22,808,Spotify,NFCTC41FSW,INR
L4247,2025-11-13,484,IndiGo,USNMB8F6YW,INR
L4248,2025-10-24,2507,Reliance Mart,7VB6339A0B,INR
L4249,2025-10-17,5009,Myntra,X6APR7421R,INR
L4250,2025-11-08,10008,Air India,JSI1AMV5NO,INR
L4251,2025-10-22,1486,IRCTC,8LFC71856W,INR
L4252,2025-11-22,993,Air India,SFJBK1WLEU,INR
L4253,2025-11-25,1506,BookMyShow,AW3ZGZURG6,INR
L4254,2025-11-27,292,Spotify,SBPLHL4Z3Q,INR
L4255,2025-10-02,992,Flipkart,IURV6T7KUJ,INR
L4256,2025-10-29,15010,DMart,TYW1WUU5JP,INR
L4257,2025-10-24,987,Zomato,HH7F4O93I7,INR
L4258,2025-11-22,15008,IRCTC,6C9PCRI0M0,INR
L4259,2025-10-11,4992,Spotify,6RR2KDFZ0P,INR
L4260,2025-10-30,2512,Uber,9TS91Z3KFA,INR
L4261,2025-11-18,215,Reliance Mart,O6ZDMLC6KD,INR
L4262,2025-10-20,1000,Air India,3T5HXDT9WV,INR
L4263,2025-10-21,807,IRCTC,QUEJQ6OR68,INR
L4264,2025-11-09,984,Ola,3FKR2CE8VJ,INR
L4265,2025-11-28,506,BigBasket,0JDV8TTSQP,INR
L4266,2025-11-12,181,DMart,1E6CFCMWE1,INR
L4267,2025-11-26,1480,IndiGo,1VWYB20BX0,INR
L4268,2025-10-24,4990,IRCTC,PYETZ1BXRA,INR
L4269,2025-11-09,786,Ola,QVFVOKZ3F0,INR
L4270,2025-10-20,790,Netflix,ZDK27UMQ1T,INR
L4271,2025-11-21,15007,Amazon India,JWCITN0W4X,INR
L4272,2025-11-01,2482,Spotify,WISG5WGFQ7,INR
L4273,2025-10-28,1507,BookMyShow,OHYSW5ICM1,INR
L4274,2025-11-08,985,Swiggy,GQRX2VHCMZ,INR
L4275,2025-11-14,5000,IndiGo,LWL4I21BKF,INR
L4276,2025-10-05,308,Uber,WEWLGQDBSR,INR
L4277,2025-10-31,10015,Apple Store,PIG7KA9SQW,INR
L4278,2025-10-26,5014,BookMyShow,G0U0K2OCDH,INR
L4279,2025-10-09,993,MakeMyTrip,APBGTI7UOQ,INR
L4280,2025-10-14,779,MakeMyTrip,D4J1HVX2U9,INR
L4281,2025-10-01,25005,Spotify,B7XLZCG8D3,INR
L4282,2025-10-07,2491,Google Play,7UGOQ19KCI,INR
L4283,2025-11-06,1517,BookMyShow,SOVRIJCO88,INR
L4284,2025-10-17,494,Ola,ET8G19WN4W,INR
L4285,2025-10-22,25004,BigBasket,10YC2AZSAG,INR
L4286,2025-10-18,317,Zomato,OOFUXNF9G7,INR
L4287,2025-10-24,4982,Paytm Mall,UZANRTTUZ5,INR
L4288,2025-10-24,1015,Apple Store,RRH3AS3KF6,INR
L4289,2025-11-22,15018,Zomato,3JCAHW1VCW,INR
L4290,2025-11-03,14995,Air India,69KNN6CU96,INR
L4291,2025-11-25,15019,Uber,MENALGUK7I,INR
L4292,2025-11-11,5017,Spotify,6OV86YJ7H1,INR
L4293,2025-10-29,988,Paytm Mall,35C8N2M829,INR
L4294,2025-11-13,4991,Zomato,HGY4E2FUMQ,INR
L4295,2025-10-12,25010,Paytm Mall,T7ZS0346BZ,INR
L4296,2025-11-24,193,Amazon India,DS4CSH1KI6,INR
L4297,2025-10-27,10007,Myntra,9YYCKYK3JD,INR
L4298,2025-10-08,799,Ola,OUGSSBNGQQ,INR
L4299,2025-10-30,9987,Reliance Mart,9NTCT4H0BA,INR
L4300,2025-10-23,785,Paytm Mall,HB5E61XD5I,INR
L4301,2025-10-27,1497,BigBasket,786H4GB13W,INR
L4302,2025-10-11,296,Zomato,EMI6MND0PY,INR
L4303,2025-11-24,1485,Apple Store,T43N5F5FLZ,INR
L4304,2025-10-29,496,Air India,YMGYUFUF3F,INR
L4305,2025-10-10,15014,IRCTC,N6DTLKXUSU,INR
L4306,2025-10-11,194,Zomato,HYD9HWNNTE,INR
L4307,2025-10-17,301,Uber,HOKGXNZHY9,INR
L4308,2025-10-14,5001,Reliance Mart,GO403NN2KK,INR
L4309,2025-11-19,484,Swiggy,I0ULUPWXSO,INR
L4310,2025-10-14,15007,Ola,N81PHKEUEJ,INR
L4311,2025-10-10,5009,DMart,F1BUL4F4RM,INR
L4312,2025-10-07,15017,BookMyShow,HZ55XGDN96,INR
L4313,2025-10-05,817,Ola,1NY4E5LT81,INR
L4314,2025-11-17,15012,Apple Store,3CC7H1BLI0,INR
L4315,2025-10-22,4999,MakeMyTrip,2TZXIPHIP5,INR
L4316,2025-11-19,25004,IndiGo,1OPPAB9I8V,INR
L4317,2025-10-28,10012,Flipkart,CF4CHB0JBV,INR
L4318,2025-11-30,299,Google Play,RE8BKDVI2R,INR
L4319,2025-11-25,10002,BookMyShow,MX4X4O09SX,INR
L4320,2025-11-04,25010,Myntra,C80SER33OB,INR
L4321,2025-11-26,1492,Google Play,NS1HXH7U2S,INR
L4322,2025-11-20,4985,DMart,OT8D32DZEL,INR
L4323,2025-10-21,993,Flipkart,ZFRPY9ST4S,INR
L4324,2025-10-10,180,Amazon India,K1VJEOVA8D,INR
L4325,2025-11-10,485,Netflix,CS4TG67796,INR
L4326,2025-10-24,9995,Myntra,9M1VVGC6QB,INR
L4327,2025-11-21,816,Zomato,261RPETFQG,INR
L4328,2025-10-06,24985,BigBasket,TIYY96BGAK,INR
L4329,2025-10-17,10012,Reliance Mart,Q2IEOZ8423,INR
L4330,2025-10-13,491,Myntra,ZYRUPVYUKX,INR
L4331,2025-10-04,808,Myntra,GFK00LWW5G,INR
L4332,2025-10-06,1015,Air India,V76X1O8QOV,INR
L4333,2025-11-30,211,IndiGo,UDL8O83DFO,INR
L4334,2025-11-19,784,Reliance Mart,SPXCVNCDN7,INR
L4335,2025-10-19,796,Google Play,RLDUR8C4SZ,INR
L4336,2025-10-07,187,Air India,2I3UA0R86Q,INR
L4337,2025-10-23,10001,Apple Store,J03BCTM5P6,INR
L4338,2025-10-06,510,Spotify,D7V3VS9DL8,INR
L4339,2025-10-21,4994,IRCTC,2BCDSD0V71,INR
L4340,2025-10-03,5016,Flipkart,6HHZUG33FK,INR
L4341,2025-11-12,14999,BookMyShow,EMDYMIOA2D,INR
L4342,2025-11-03,24980,Reliance Mart,9SMNB6ZL0R,INR
L4343,2025-11-29,9996,DMart,L63KBCGOCD,INR
L4344,2025-11-23,10002,Spotify,PNLW2Y2UER,INR
L4345,2025-10-24,492,Air India,G0JEHI7BNQ,INR
L4346,2025-10-09,283,Paytm Mall,XI15S5SGLX,INR
L4347,2025-11-08,786,Zomato,7B4L51TL77,INR
L4348,2025-10-21,188,BookMyShow,1ZA1LXNG9U,INR
L4349,2025-10-09,2504,BookMyShow,8GVCOJVMPQ,INR
L4350,2025-11-02,982,Uber,WV5EPG5OYP,INR
L4351,2025-10-09,2511,Ola,7T0X3J99R7,INR
L4352,2025-11-25,5012,MakeMyTrip,FF2FTEXAIE,INR
L4353,2025-10-19,1486,Reliance Mart,4RN682EKUA,INR
L4354,2025-11-29,1500,Ola,IRB1RDB7ND,INR
L4355,2025-10-15,14986,Air India,A7UUA8HMMM,INR
L4356,2025-10-11,982,Flipkart,QHFTLVF797,INR
L4357,2025-10-05,201,IndiGo,9FZV5WE42P,INR
L4358,2025-10-16,14998,Flipkart,D3I6PJOKA2,INR
L4359,2025-11-16,2504,Swiggy,AAIGEYCIUX,INR
L4360,2025-10-01,1494,BookMyShow,X089ZHIPS4,INR
L4361,2025-10-30,1013,Reliance Mart,ITHTZ6KJ00,INR
L4362,2025-10-18,15012,Uber,8NHU84ZHI0,INR
L4363,2025-11-27,481,MakeMyTrip,4CAMNRR7HC,INR
L4364,2025-10-12,182,Netflix,N2MHLTAF5V,INR
L4365,2025-11-02,10015,Apple Store,SAIF0YEYC4,INR
L4366,2025-11-15,4988,DMart,HT0K2KWUQW,INR
L4367,2025-10-05,10017,BigBasket,OEQVOI8IDS,INR
L4368,2025-11-05,305,Swiggy,VITYXPWEO4,INR
L4369,2025-11-02,2500,Spotify,QLEZLDHVXG,INR
L4370,2025-10-04,514,Google Play,7NJV21YE89,INR
L4371,2025-10-28,1006,BigBasket,F387UOZ4AE,INR
L4372,2025-10-08,517,IndiGo,DZJ78M443S,INR
L4373,2025-10-17,197,Google Play,C11QK3P13L,INR
L4374,2025-10-25,789,MakeMyTrip,QLPW5KVFMF,INR
L4375,2025-11-10,9986,Air India,ORRO7B780C,INR
L4376,2025-11-03,1484,BigBasket,50V3NWRHSG,INR
L4377,2025-11-09,5014,Spotify,6Z3U1WOEKN,INR
L4378,2025-10-04,996,BigBasket,N59MQIE6ZG,INR
L4379,2025-10-04,785,IndiGo,TLZ4024991,INR
L4380,2025-11-13,315,IndiGo,7YEDKM2BPH,INR
L4381,2025-11-10,185,Apple Store,BRGQZJAZK3,INR
L4382,2025-11-21,1483,Flipkart,2L9RGS6NDV,INR
L4383,2025-10-16,519,IndiGo,H19SG188HC,INR
L4384,2025-11-07,180,Flipkart,8H2KGVFANA,INR
L4385,2025-11-05,981,Spotify,J8X0IYEUWB,INR
L4386,2025-10-12,189,DMart,5Q2IF0BOSJ,INR
L4387,2025-10-16,5016,DMart,F9BJ45XG5C,INR
L4388,2025-11-23,2511,Paytm Mall,G4I6E8IKRO,INR
L4389,2025-10-21,1001,Swiggy,P2EGD63Q85,INR
L4390,2025-10-14,10001,Zomato,E5KK9RF2QY,INR
L4391,2025-11-16,10005,Google Play,BBJ9B6NVMA,INR
L4392,2025-11-19,279,BigBasket,ZK1JWT4GR2,INR
L4393,2025-11-13,512,Zomato,XJX24K7SNH,INR
L4394,2025-11-12,2491,Myntra,WEXNCLAR4B,INR
L4395,2025-11-16,15012,Air India,103FX7UQYD,INR
L4396,2025-10-19,801,Swiggy,D226DU636V,INR
L4397,2025-11-14,980,Google Play,LHUAH5P3WJ,INR
L4398,2025-11-19,25001,Myntra,2O9MYSXO5L,INR
L4399,2025-11-18,9997,Myntra,C7JOBQ2L9D,INR
L4400,2025-10-12,5008,IndiGo,ORITTSTMVG,INR
L4401,2025-11-14,986,DMart,LS384KORF1,INR
L4402,2025-11-06,204,IRCTC,ZLRM6ZY7HH,INR
L4403,2025-10-21,1501,Swiggy,2E7EXFL0X7,INR
L4404,2025-11-12,5018,DMart,JRSW4VTSP6,INR
L4405,2025-10-16,296,MakeMyTrip,0Q3G4KIUKV,INR
L4406,2025-10-08,489,DMart,Q541LNMC81,INR
L4407,2025-11-17,2493,BigBasket,YRJPFZ5LW2,INR
L4408,2025-10-05,481,IRCTC,2IR4QE1SHK,INR
L4409,2025-10-23,999,Uber,E7TMF1ERAG,INR
L4410,2025-11-15,295,Uber,FCLDI5D32X,INR
L4411,2025-11-06,25019,Zomato,QF9CQJQG7R,INR
L4412,2025-11-28,9979,Google Play,90PWXJL8B7,INR
L4413,2025-10-19,1008,Myntra,32PNP6YHXQ,INR
L4414,2025-10-01,5016,Myntra,6ICD84I8S9,INR
L4415,2025-11-01,505,IRCTC,Y0H0AFBP3J,INR
L4416,2025-11-24,9998,Air India,G2014UD2CD,INR
L4417,2025-10-30,1502,Uber,QRSS8O5P1U,INR
L4418,2025-10-18,14987,Zomato,GW1XUUWYAB,INR
L4419,2025-11-22,15000,Myntra,HQ0R3YT24B,INR
L4420,2025-10-09,317,Swiggy,EWC8GNNH3Y,INR
L4421,2025-10-08,25015,BigBasket,C4FTZ1CUWX,INR
L4422,2025-11-20,25006,Air India,FUONBOVBQZ,INR
L4423,2025-10-14,311,BigBasket,V5NMGMQAEM,INR
L4424,2025-11-12,298,Ola,WSBZUQ2R5G,INR
L4425,2025-11-10,1514,IRCTC,FCTTO4DY5R,INR
L4426,2025-10-12,216,MakeMyTrip,C7LGLOX1G6,INR
L4427,2025-10-21,15019,BigBasket,EO1QQAGWFN,INR
L4428,2025-11-20,1495,IndiGo,EWHNQY5X3V,INR
L4429,2025-11-19,1517,Google Play,WT38HFH513,INR
L4430,2025-10-13,1000,Spotify,1D8HOKK4XR,INR
L4431,2025-10-28,25006,Reliance Mart,EJSDYSUR03,INR
L4432,2025-10-21,2490,BigBasket,1P32SCF07Y,INR
L4433,2025-10-08,10009,Paytm Mall,7VSSD45VQ1,INR
L4434,2025-11-20,24979,Myntra,BVA0HELD8D,INR
L4435,2025-11-07,194,IndiGo,QM5Z0U640E,INR
L4436,2025-10-19,282,Flipkart,LPZ6I76FR4,INR
L4437,2025-11-16,4979,Air India,MQJVJBO6XQ,INR
L4438,2025-10-09,297,Myntra,3YHI8B8T0K,INR
L4439,2025-11-22,215,Flipkart,2BB0LQZTEZ,INR
L4440,2025-10-24,488,DMart,6P1N1MV391,INR
L4441,2025-10-09,1480,IndiGo,4IMLAM7C50,INR
L4442,2025-10-20,15001,Zomato,XZU7WZCS49,INR
L4443,2025-10-13,2501,IRCTC,K1JIUY3AVM,INR
L4444,2025-11-23,1485,Amazon India,8PZHWYNJDD,INR
L4445,2025-10-02,15017,Swiggy,WG3IKCCQZ4,INR
L4446,2025-10-08,4994,Apple Store,2SCLJNSCVS,INR
L4447,2025-11-04,1486,IndiGo,1CK0FK0KBR,INR
L4448,2025-11-24,25005,Flipkart,COXK3TTMM0,INR
L4449,2025-10-17,4992,Swiggy,5R4M6IGUUF,INR
L4450,2025-10-25,481,Netflix,7AO5Q7ZUSL,INR
L4451,2025-11-13,317,IRCTC,AAFC6HFAIV,INR
L4452,2025-10-12,4989,IndiGo,67587IC0FN,INR
L4453,2025-11-01,1005,Flipkart,X4OGMEYFK3,INR
L4454,2025-11-26,5012,BookMyShow,SMWM95GBKM,INR
L4455,2025-11-28,15000,BigBasket,YMTGVRCUJ6,INR
L4456,2025-10-20,1494,IRCTC,NQ10MSEMSC,INR
L4457,2025-10-29,10013,Ola,5O6A1R51M6,INR
L4458,2025-10-26,185,BigBasket,85RQ258GVC,INR
L4459,2025-11-17,1514,Ola,XLQPLQDM04,INR
L4460,2025-11-22,214,Air India,9QKF04XEYT,INR
L4461,2025-11-01,788,IndiGo,PEW185GF7W,INR
L4462,2025-11-10,24996,IndiGo,DFOEDAQHSQ,INR
L4463,2025-11-20,4982,BigBasket,0VJK1H8S9P,INR
L4464,2025-10-05,14989,Ola,Z37TXCCZOD,INR
L4465,2025-11-12,24996,Amazon India,8QBZIV3N02,INR
L4466,2025-11-12,314,Netflix,L93W1UBT51,INR
L4467,2025-10-18,503,Apple Store,0YRTNJWD7X,INR
L4468,2025-11-28,15009,Spotify,2L84SEICC2,INR
L4469,2025-11-09,2502,IndiGo,1QQPL4KCFI,INR
L4470,2025-11-14,15001,Uber,DTQGCZ9FN2,INR
L4471,2025-11-07,9994,Apple Store,Z343MK6VHM,INR
L4472,2025-10-04,5012,Zomato,AUI1XCI5AT,INR
L4473,2025-11-15,512,Swiggy,TBEDT4QPXX,INR
L4474,2025-10-08,1501,Swiggy,MC4OIVU6J2,INR
L4475,2025-10-01,482,Uber,GNXP3466WF,INR
L4476,2025-11-11,5007,Google Play,PIMZUUIPB7,INR
L4477,2025-11-04,4992,Paytm Mall,KYS0AYBBK4,INR
L4478,2025-10-19,789,Uber,QHTTWXROW2,INR
L4479,2025-11-07,4980,Ola,TTXBH1BGAQ,INR
L4480,2025-11-25,14990,Paytm Mall,DVQHX8R2LU,INR
L4481,2025-10-22,15003,Ola,6LIDQHJYT6,INR
L4482,2025-11-01,219,IndiGo,ECVPOVOUY4,INR
L4483,2025-10-31,986,IRCTC,134O9UCD64,INR
L4484,2025-10-09,9985,IndiGo,JKY5NMQJ6J,INR
L4485,2025-11-03,290,Amazon India,TLSFA0C9N9,INR
L4486,2025-10-31,486,Amazon India,I70OXQXKGN,INR
L4487,2025-11-15,794,IRCTC,S4GOICXFH5,INR
L4488,2025-10-10,503,Apple Store,BRI50LWW8O,INR
L4489,2025-10-31,4997,BigBasket,4HVA5QLXOD,INR
L4490,2025-11-24,5008,Myntra,4RNGHTXJDO,INR
L4491,2025-11-30,2492,Netflix,RFFFRLLOID,INR
L4492,2025-11-03,796,Reliance Mart,Y4P0NF7OG0,INR
L4493,2025-10-30,1015,Zomato,R28QZI6KDV,INR
L4494,2025-11-13,4988,DMart,PAVJ646CQ5,INR
L4495,2025-10-07,10003,Air India,EA1QA4ZHCI,INR
L4496,2025-11-15,1506,Flipkart,VZ5K0F7QPA,INR
L4497,2025-10-19,1500,IndiGo,CLUMVRMVT4,INR
L4498,2025-10-20,15010,BookMyShow,0PYX1C3HML,INR
L4499,2025-11-04,15004,Reliance Mart,1N7AK48TEN,INR
L4500,2025-11-30,810,Uber,0IX7E0QXQT,INR
L4501,2025-11-21,807,MakeMyTrip,JHMSXK3UXN,INR
L4502,2025-11-11,493,Myntra,7KQAKUMMQN,INR
L4503,2025-11-22,5010,Reliance Mart,PSL6IHHLB8,INR
L4504,2025-11-06,980,Google Play,2IK96EJO9Z,INR
L4505,2025-11-01,212,Air India,N5YU3N72LA,INR
L4506,2025-11-14,982,Swiggy,5MZMCQMNIK,INR
L4507,2025-10-06,180,Spotify,4NY0TPL3OJ,INR
L4508,2025-10-04,217,Spotify,NSSZG65KHK,INR
L4509,2025-11-07,314,IRCTC,S2UELQOR7W,INR
L4510,2025-10-17,1018,Zomato,6SX6UHWPH6,INR
L4511,2025-11-07,196,Swiggy,KXS2B3U92X,INR
L4512,2025-10-31,793,Swiggy,MRT6XM7NMD,INR
L4513,2025-10-23,284,IRCTC,LLHEFXKS1Q,INR
L4514,2025-10-02,2489,Air India,U4JH5IQII6,INR
L4515,2025-11-30,10013,Uber,9A3JALZ1YH,INR
L4516,2025-10-23,2488,Spotify,QVNCI599CB,INR
L4517,2025-11-25,4985,IRCTC,B2CP4BTVAG,INR
L4518,2025-10-09,15004,Uber,GSKT6J77UG,INR
L4519,2025-10-01,980,Ola,EV5CJS4RDS,INR
L4520,2025-11-10,990,Air India,GUVQ9NEK6K,INR
L4521,2025-11-25,180,IndiGo,3HL2H4QMX8,INR
L4522,2025-11-18,14998,Myntra,1NGHPO2O0N,INR
L4523,2025-10-16,24997,Google Play,JRN9DH5HP0,INR
L4524,2025-10-13,816,Apple Store,3G6G4KIRIH,INR
L4525,2025-11-04,2509,BookMyShow,W0K570OAPI,INR
L4526,2025-11-28,14991,Google Play,KW143INUL2,INR
L4527,2025-11-29,1490,Netflix,LJVKQ6MNWW,INR
L4528,2025-11-07,802,Flipkart,SSTYRGXKIZ,INR
L4529,2025-11-24,979,Flipkart,39ZJXD6OUR,INR
L4530,2025-11-22,318,BookMyShow,BCVWKL13LD,INR
L4531,2025-10-09,10014,IndiGo,V3NXCUQ1IS,INR
L4532,2025-10-06,999,MakeMyTrip,CZBUJ5TC6G,INR
L4533,2025-10-22,782,Uber,KKZOA84CMV,INR
L4534,2025-11-10,2494,Google Play,3XYOXC7J3B,INR
L4535,2025-10-08,25012,Spotify,R07WZ4X2XL,INR
L4536,2025-10-28,2512,IndiGo,GIG549L8L6,INR
L4537,2025-11-25,508,IRCTC,W1VY9XUZCM,INR
L4538,2025-10-10,25014,Swiggy,U331T3E7HN,INR
L4539,2025-10-12,9984,Ola,VIBO3ZWY0H,INR
L4540,2025-11-22,2489,MakeMyTrip,Q000IEWAYE,INR
L4541,2025-11-26,196,IRCTC,GRDWVN6NBJ,INR
L4542,2025-10-20,25008,Netflix,DOLXPFYHGW,INR
L4543,2025-11-10,319,Ola,IJHK25BGJP,INR
L4544,2025-11-18,1008,Reliance Mart,0VE2RKPIWN,INR
L4545,2025-10-12,25006,Swiggy,M85EE02GI7,INR
L4546,2025-10-11,787,Amazon India,3IA9KJNC5K,INR
L4547,2025-10-06,9984,BigBasket,HFXEX68NUZ,INR
L4548,2025-10-17,2485,Spotify,2D9LZYB9UX,INR
L4549,2025-10-19,10005,Spotify,NEQPKFGKK4,INR
L4550,2025-10-02,317,Netflix,U30O7TL1T9,INR
L4551,2025-10-22,5002,Zomato,IEGWT7QBTH,INR
L4552,2025-11-06,2482,IRCTC,F754A7XUDE,INR
L4553,2025-10-19,307,DMart,CQSPCGZ6QO,INR
L4554,2025-10-10,1489,Netflix,XRNBTF1W14,INR
L4555,2025-11-21,289,BookMyShow,EGASOG68X6,INR
L4556,2025-10-01,319,Google Play,3VYJPOK1G7,INR
L4557,2025-10-29,24996,Zomato,KQLBW43KEV,INR
L4558,2025-11-23,808,Amazon India,SKGI27TUIK,INR
